source_id,sources,source_urls
det_2343,Pantoro Ltd. (2016) Annual Report 2016,https://www.pantoro.com.au/wp-content/uploads/2018/11/2016-Annual-Report-Final-Reduced-Size.pdf
det_2344,Ramelius Resources Ltd. (2019) Annual Report 2019,https://www.rameliusresources.com.au/wp-content/uploads/bsk-pdf-manager/2019/10/2019-Annual-Report-1.pdf
det_2345,Ramelius Resources Ltd. (2018) Annual Report 2018,https://www.rameliusresources.com.au/wp-content/uploads/bsk-pdf-manager/2018/11/FINAL-DD-01038-RAMELIUS-2018-ANNUAL-REPORT-LOW-RES-8.11.18.pdf
det_2346,Ramelius Resources Ltd. (2016) Annual Report 2016,https://www.rameliusresources.com.au/wp-content/uploads/bsk-pdf-manager/20161021_2016_Annual_Report_508.pdf
det_2347,Ramelius Resources Ltd. (2014) Annual Report 2014,https://www.rameliusresources.com.au/wp-content/uploads/bsk-pdf-manager/DD-00659_RAMELIUS_ANNUAL_REPORT_2014__96.pdf
det_2348,Ramelius Resources Ltd. (2012) Annual Report 2012,https://www.rameliusresources.com.au/wp-content/uploads/bsk-pdf-manager/20121019_2012_Annual_Report_98.pdf
det_2349,Ramelius Resources Ltd. (2011) Annual Report 2011,https://www.rameliusresources.com.au/wp-content/uploads/bsk-pdf-manager/RAMELIUS_2011_AR_FINAL_WEB_COPY__1__99.pdf
det_2350,Ramelius Resources Ltd. (2010) Annual Report 2010,https://www.rameliusresources.com.au/wp-content/uploads/bsk-pdf-manager/2010_annual_report_100.pdf
det_2351,Ramelius Resources Ltd. (2009) Annual Report 2009,https://www.rameliusresources.com.au/wp-content/uploads/bsk-pdf-manager/2009_annual_report_101.pdf
det_2352,Ramelius Resources Ltd. (2008) Annual Report 2008,https://www.rameliusresources.com.au/wp-content/uploads/bsk-pdf-manager/2008_annual_report_102.pdf
det_2353,Ramelius Resources Ltd. (2007) Annual Report 2007,https://www.rameliusresources.com.au/wp-content/uploads/bsk-pdf-manager/2007_annual_report_103.pdf
det_2354,Ramelius Resources Ltd. (2006) Annual Report 2006,https://www.rameliusresources.com.au/wp-content/uploads/bsk-pdf-manager/2006_annual_report_104.pdf
det_2355,Red 5 Ltd. (2017) Annual Report 2017,https://www.red5limited.com/site/PDF/879ed66e-6a71-42bd-a616-a4acde6c5598/Red52017AnnualReport
det_2356,Red 5 Ltd. (2013) Annual Report 2013,https://www.red5limited.com/site/PDF/0278b2cf-b5c4-4325-b1e8-3353a08ba51e/Red52013AnnualReport
det_2357,Regis Resources Ltd. (2018) Annual Report 2018,https://regisresources.com.au/category/9-annual-reports-2.html
det_2358,Regis Resources Ltd. (2016) Annual Report 2016,https://regisresources.com.au/category/9-annual-reports-2.html
det_2359,Regis Resources Ltd. (2014) Annual Report 2014,https://regisresources.com.au/category/9-annual-reports-2.html
det_2360,Regis Resources Ltd. (2012) Annual Report 2012,https://regisresources.com.au/category/9-annual-reports-2.html
det_2361,Saracen Mineral Holdings Ltd. (2019) Annual Report 2019,https://www.saracen.com.au/site/PDF/a86e3525-5fb4-4cc8-8651-3907d854256b/AnnualReporttoshareholders
det_2362,Saracen Mineral Holdings Ltd. (2018) Annual Report 2018,https://www.saracen.com.au/site/PDF/5007a494-e21a-4d4b-9c96-4b125f1988b0/AnnualReporttoshareholders
det_2363,Saracen Mineral Holdings Ltd. (2017) Annual Report 2017,https://www.saracen.com.au/site/PDF/05bc2982-c96a-492f-996c-7b122a58d807/AnnualReporttoshareholders
det_2364,Saracen Mineral Holdings Ltd. (2016) Annual Report 2016,https://web.archive.org/web/20170219043743mp_/http://www.saracen.com.au/files/4514/7738/3156/Saracen_AR2016_WEB.pdf
det_2365,Saracen Mineral Holdings Ltd. (2015) Annual Report 2015,https://web.archive.org/web/20170219044156mp_/http://www.saracen.com.au/files/8914/4557/8082/SAR_AR2015_web.pdf
det_2366,Saracen Mineral Holdings Ltd. (2014) Annual Report 2014,https://web.archive.org/web/20170219044702mp_/http://www.saracen.com.au/files/6714/1404/8104/SAR_Annual_Report_2014.pdf
det_2367,Saracen Mineral Holdings Ltd. (2013) Annual Report 2013,https://web.archive.org/web/20170219045442mp_/http://www.saracen.com.au/files/7614/0799/8330/SAR_AR2013_Final_med-res.pdf
det_2368,Silver Lake Resources Ltd. (2020) Quarterly Activities Report June 2020,https://www.silverlakeresources.com.au/cproot/225/2/Quarterly-Activities-Report-June-2020.pdf
det_2369,Silver Lake Resources Ltd. (2018) Quarterly Activities Report June 2018,https://www.silverlakeresources.com.au/cproot/192/2/18.07.20_June_Quarterly_Activities_Report.pdf
det_2370,Silver Lake Resources Ltd. (2016) Quarterly Activities Report June 2016,https://www.silverlakeresources.com.au/cproot/74/2/ASX459_-_June_2016_Quarterly_Report_Final.pdf
det_2371,Silver Lake Resources Ltd. (2014) Quarterly Activities Report June 2014,https://www.silverlakeresources.com.au/cproot/82/2/ASX380_-_June_2014_Quarterly_Report.pdf
det_2372,Silver Lake Resources Ltd. (2012) Quarterly Activities Report June 2012,https://www.silverlakeresources.com.au/cproot/90/2/Quarterly_Activities_Report_June_2012.pdf
det_2373,Silver Lake Resources Ltd. (2010) Quarterly Activities Report June 2010,https://www.silverlakeresources.com.au/cproot/98/2/233_Quarterly_Report_June_2010.pdf
det_2374,Silver Lake Resources Ltd. (2008) Annual Report 2008,https://www.silverlakeresources.com.au/cproot/67/2/144_Silver_Lake_AR_Web.pdf
det_2375,Blackham Resources Ltd. (2019) Annual Report 2019,https://wcsecure.weblink.com.au/pdf/BLK/02152607.pdf
det_2376,Blackham Resources Ltd. (2018) Annual Report 2018,https://wcsecure.weblink.com.au/pdf/BLK/02028776.pdf
det_2377,Mount Gibson Iron Ltd. (2018) Annual Report 2018,https://www.mtgibsoniron.com.au/wp-content/uploads/Mt-Gibson-2018-Annual-Report-Hi-Res.pdf
det_2378,Mount Gibson Iron Ltd. (2016) Annual Report 2016,https://www.mtgibsoniron.com.au/wp-content/uploads/MGX-Annual-Report-2016.pdf
det_2379,Mount Gibson Iron Ltd. (2014) Annual Report 2014,https://www.mtgibsoniron.com.au/wp-content/uploads/2014-10-08_MGX_Annual-Report-Full-Report_FINAL.pdf
det_2380,Mount Gibson Iron Ltd. (2012) Annual Report 2012,https://www.mtgibsoniron.com.au/wp-content/uploads/2012.10.12-Annual-Report-to-Shareholders.pdf
det_2381,Mount Gibson Iron Ltd. (2010) Annual Report 2010,https://www.mtgibsoniron.com.au/wp-content/uploads/2010-10-15-Annual-Report-Final.pdf
det_2382,Mount Gibson Iron Ltd. (2008) Annual Report 2008,https://www.mtgibsoniron.com.au/wp-content/uploads/15.10.08-Annual-Report-2008.pdf
det_2383,Mount Gibson Iron Ltd. (2006) Annual Report 2006,https://www.mtgibsoniron.com.au/wp-content/uploads/2006-MGI-Annual-Report.pdf
det_2384,Mount Gibson Iron Ltd. (2005) Annual Report 2005,https://www.mtgibsoniron.com.au/wp-content/uploads/MGILAnnual-Report-final-A4-format.pdf
det_2385,Mount Gibson Iron Ltd. (2004) Annual Report 2004,https://www.mtgibsoniron.com.au/wp-content/uploads/MGX-Annual-Report.pdf
det_2386,Coal India Ltd. (2020) Annual Report 2019-20,https://www.coalindia.in/media/documents/Coal_India_English__final.pdf
det_2387,Coal India Ltd. (2018) Annual Report 2017-18,https://www.coalindia.in/media/documents/Annual_Report201718_N20mzbN.pdf
det_2388,Coal India Ltd. (2016) Annual Report 2015-16,https://www.coalindia.in/media/documents/Annual_Report__Accounts_2015_16_Deluxe_English_13102016.pdf
det_2389,Bharat Coking Coal Ltd. (2014) Annual Report 2013-14,http://www.bcclweb.in/files/2014/08/report13-14.pdf
det_2390,Bharat Coking Coal Ltd. (2012) Annual Report 2011-12,http://www.bcclweb.in/files/2010/12/report11-12.pdf
det_2391,Bharat Coking Coal Ltd. (2011) Annual Report 2010-11,http://www.bcclweb.in/files/2010/12/report10-11.pdf
det_2392,Central Coalfields Ltd. (2014) Annual Report 2013-14,https://www.centralcoalfields.in/prfnc/pdf/annual_rpt_13_14.pdf
det_2393,Central Coalfields Ltd. (2006) Annual Report 2005-06,https://www.centralcoalfields.in/prfnc/pdf/annual_reports_05_06.pdf
det_2394,Eastern Coalfields Ltd. (2012) Annual Report 2011-12,http://www.easterncoal.gov.in/annualreport/annualreport11-12.pdf
det_2395,Eastern Coalfields Ltd. (2011) Annual Report 2010-11,http://www.easterncoal.gov.in/annualreport/annualreport10-11.pdf
det_2396,Eastern Coalfields Ltd. (2009) Annual Report 2008-09,http://www.easterncoal.gov.in/annualreport/annualreport08-09.pdf
det_2397,Northern Coalfields Ltd. (2014) Annual Report 2013-14,http://nclcil.in/finance/Annual%20Report%20&%20Account%2013-14.pdf
det_2398,Northern Coalfields Ltd. (2013) Annual Report 2012-13,http://nclcil.in/finance/Annual%20Report%20and%20Account%20of%20NCL%202012-13%20English.pdf
det_2399,Western Coalfields Ltd. (2018) Annual Report 2017-18,http://www.westerncoal.in/sites/default/files/userfiles/ANNUAL%20REPORT%202017-18-WCL-eng.pdf
det_2400,South Eastern Coalfields Ltd. Website (Key Performance Highlights of SECL in 2013-14),https://web.archive.org/web/20160917031138/http://www.secl-cil.in/forms/list.aspx?lid=607
det_2401,Mahanadi Coalfields Ltd. (2012) Annual Report 2011-12,https://www.mahanadicoal.in/Financial/AR201112.pdf
det_2402,Mahanadi Coalfields Ltd. (2010) Annual Report 2009-10,https://www.mahanadicoal.in/Financial/Annual%20Report%20&%20Accounts%202009-10.pdf
det_2403,Mahanadi Coalfields Ltd. (2008) Annual Report 2007-08,https://www.mahanadicoal.in/Financial/Annual%20Report%20&%20Accounts%202007-08.pdf
det_2404,Mahanadi Coalfields Ltd. (2005) Annual Report 2007-06,https://www.mahanadicoal.in/Financial/Annual%20Report%20&%20Accounts%202005-06.pdf
det_2405,Mahanadi Coalfields Ltd. (2004) Annual Report 2003-04,https://www.mahanadicoal.in/Financial/Annual%20Report%20&%20Accounts%202003-04.pdf
det_2406,Mahanadi Coalfields Ltd. (2002) Annual Report 2001-02,https://www.mahanadicoal.in/Financial/Annual%20Report%20&%20Accounts%202001-02.pdf
det_2407,Mahanadi Coalfields Ltd. (2001) Annual Report 2000-01,https://www.mahanadicoal.in/Financial/Annual%20Report%20&%20Accounts%202000-01.pdf
det_2408,North Eastern Coal Website (Performance of North Eastern Coalfields),http://www.neccoal.co.in/apphysical.php#gsc.tab=0
det_2409,PT Adaro Energy Tbk (2017) Quarterly Activities Report Fourth Quarter of 2016,http://www.adaro.com/files/news/berkas_eng/1150/ADRO-20170131-Laporan-Aktivitas-Kuartalan-4Q16-English.pdf
det_2410,PT Adaro Energy Tbk (2016) Quarterly Activities Report Fourth Quarter of 2015,http://www.adaro.com/files/news/berkas_eng/165/ADRO-20160129-4Q15-Laporan-Aktivitas-Kuartalan-English.pdf
det_2411,PT Adaro Energy Tbk (2014) Quarterly Activities Report Fourth Quarter of 2013,http://www.adaro.com/files/news/berkas_eng/158/4Q13-QAR-English-final.pdf
det_2412,PT Adaro Energy Tbk (2012) Quarterly Activities Report Fourth Quarter of 2011,http://www.adaro.com/files/news/berkas_eng/148/4Q11-Quarterly-Activities-Report-English.pdf
det_2413,PT Adaro Energy Tbk (2011) Quarterly Activities Report Fourth Quarter of 2010,http://www.adaro.com/files/news/berkas_eng/140/4Q10-Quarterly-Activities-Report-English.pdf
det_2414,PT Adaro Energy Tbk (2009) Annual Report 2008,http://www.adaro.com/files/news/berkas_eng/110/Adaro-Energy-2008-Annual-Report-English.pdf
det_2415,PT Bumi Resources Tbk. (2018) Annual Report 2017,http://www.bumiresources.com/en/investor-relations/annual-report
det_2416,PT Bumi Resources Tbk. (2016) Annual Report 2015,http://www.bumiresources.com/en/investor-relations/annual-report
det_2417,PT Bumi Resources Tbk. (2012) Annual Report 2011,http://www.bumiresources.com/en/investor-relations/annual-report
det_2418,PT Bumi Resources Tbk. (2010) Annual Report 2009,http://www.bumiresources.com/en/investor-relations/annual-report
det_2419,PT Bumi Resources Tbk. (2009) Annual Report 2008,http://www.bumiresources.com/en/investor-relations/annual-report
det_2420,PT Bukit Asam Tbk. (2016) Annual Report 2015,http://www.ptba.co.id/laporan_tahunan/annual-report-2015.pdf
det_2421,PT Bukit Asam Tbk. (2012) Annual Report 2011,https://cdn.indonesia-investments.com/bedrijfsprofiel/233/bukit-asam-annual-report-2011-ar1.pdf
det_2422,PT Indika Energy Tbk. (2019) Annual Report 2018,https://www.indikaenergy.co.id/wp-content/uploads/2019/04/2018_Annual-Report_English2.pdf
det_2423,PT Indika Energy Tbk. (2018) Annual Report 2017,https://www.indikaenergy.co.id/wp-content/uploads/2018/04/2017-Annual-Report_English.pdf
det_2424,PT Berau Coal Energy Tbk. (2018) Annual Report 2017,https://www.beraucoalenergy.co.id/investor-relations/annual-report/
det_2425,PT Berau Coal Energy Tbk. (2016) Annual Report 2015,https://www.beraucoalenergy.co.id/investor-relations/annual-report/
det_2426,PT Berau Coal Energy Tbk. (2014) Annual Report 2013,https://www.beraucoalenergy.co.id/investor-relations/annual-report/
det_2427,PT Berau Coal Energy Tbk. (2012) Annual Report 2011,https://www.beraucoalenergy.co.id/investor-relations/annual-report/
det_2428,PT Atlas Resources Tbk. (2016) Annual Report 2015,http://www.atlas-coal.co.id/media/report/AR_Atlas_2015.pdf
det_2429,PT Atlas Resources Tbk. (2013) Annual Report 2012,http://www.atlas-coal.co.id/media/report/AR_Atlas_2012.pdf
det_2430,PT Baramulti Suksessarana Tbk. (2021) Annual Report 2020,http://www.bssr.co.id/images/pdf/Annual_Report_BSSR_tahun_2020.pdf
det_2431,PT Baramulti Suksessarana Tbk. (2020) Annual Report 2019,http://www.bssr.co.id/images/pdf/Annual-Report-BSSR-Tahun-2019.pdf
det_2432,PT Baramulti Suksessarana Tbk. (2019) Annual Report 2018,http://www.bssr.co.id/pdf/BSSR_Annual_Report_2018.pdf
det_2433,PT Baramulti Suksessarana Tbk. (2018) Annual Report 2017,http://www.bssr.co.id/pdf/BSSR_Annual_Report_2017.pdf
det_2434,PT Baramulti Suksessarana Tbk. (2017) Annual Report 2016,http://www.bssr.co.id/pdf/BSSR_Annual_Report_2016.pdf
det_2435,PT Baramulti Suksessarana Tbk. (2016) Annual Report 2015,http://www.bssr.co.id/pdf/BSSR_Annual_Report_2015.pdf
det_2436,PT Baramulti Suksessarana Tbk. (2015) Annual Report 2014,http://www.bssr.co.id/pdf/BSSR_Annual_Report_2014.pdf
det_2437,PT Baramulti Suksessarana Tbk. (2014) Annual Report 2013,http://www.bssr.co.id/pdf/BSSR_Annual_Report_2013.pdf
det_2438,PT Baramulti Suksessarana Tbk. (2013) Annual Report 2012,http://www.bssr.co.id/pdf/BSSR%20Annual%20Report%202012.pdf
det_2439,PT Bayan Resources Tbk. (2015) Annual Report 2014,https://www.bayan.com.sg/cfind/source/files/annual-report/annual-report-ind/AR%20BAYAN%202014%20FINAL%20v2.pdf
det_2440,PT Bayan Resources Tbk. (2011) Annual Report 2010,https://www.bayan.com.sg/cfind/source/files/annual-report/annual-report-ind/AR_Byan_2010.pdf
det_2441,PT Borneo Lumbung Energi & Metal Tbk. (2018) Annual Report 2017,http://borneo.co.id/files/investor%20relations/annual%20reports/ar_borneo_2017_final.pdf
det_2442,PT Borneo Lumbung Energi & Metal Tbk. (2015) Annual Report 2014,http://borneo.co.id/files/investor%20relations/annual%20reports/ar_borneo_2014_final.pdf
det_2443,PT Borneo Lumbung Energi & Metal Tbk. (2012) Annual Report 2011,http://www.borneo.co.id/files/investor%20relations/annual%20reports/borneo%E2%82%ACar2011_4juni_small.pdf
det_2444,PT Borneo Olah Sarana Sukses Tbk. (2019) Annual Report 2018,https://bosscoal.com/components/front/file/ir/Annual%20Report%202018-1558447853.pdf
det_2445,PT Central Omega Resources Tbk. (2017) Annual Report 2016,https://www.centralomega.com/cfind/source/files/ar%20dkft%202016%20final%20print%20s.pdf
det_2446,PT Central Omega Resources Tbk. (2016) Annual Report 2015,https://www.centralomega.com/cfind/source/files/ar%20dkft%202015%20s.pdf
det_2447,PT Central Omega Resources Tbk. (2014) Annual Report 2013,https://www.centralomega.com/cfind/source/files/ar%202013.pdf
det_2448,PT Garda Tujuh Buana Tbk. (2020) Annual Report 2019,http://www.gtb.co.id/PDF/LKK%20GTBO%2031DES2019C.pdf
det_2449,PT Garda Tujuh Buana Tbk. (2018) Annual Report 2017,http://www.gtb.co.id/PDF/GTBO%20ANNUAL%20REPORT%202017.pdf
det_2450,PT Garda Tujuh Buana Tbk. (2017) Annual Report 2016,http://www.gtb.co.id/PDF/Laporan%20Tahunan%20GTBO%202016.pdf
det_2451,PT Garda Tujuh Buana Tbk. (2015) Annual Report 2014,http://www.gtb.co.id/PDF/Annual%20Report%202014%20-%20Final.pdf
det_2452,PT Garda Tujuh Buana Tbk. (2014) Annual Report 2013,http://www.gtb.co.id/PDF/Annual%20Report%202013.pdf
det_2453,PT Garda Tujuh Buana Tbk. (2012) Annual Report 2011,http://www.gtb.co.id/PDF/GTB_AnnualReport_2011.pdf
det_2454,PT Golden Eagle Energy Tbk. (2018) Annual Report 2017,http://www.go-eagle.co.id/public/Laporan%20Tahunan%20PT%20Golden%20Eagle%20Energy%20Tbk%20Tahun%202017.pdf
det_2455,PT Golden Energy Mines Tbk. (2019) Annual Report 2018,https://www.goldenenergymines.com/investor-relation/annual-report/
det_2456,PT Golden Energy Mines Tbk. (2017) Annual Report 2016,https://www.goldenenergymines.com/investor-relation/annual-report/
det_2457,PT Golden Energy Mines Tbk. (2015) Annual Report 2014,https://www.goldenenergymines.com/investor-relation/annual-report/
det_2458,PT Harum Energy Tbk. (2019) Annual Report 2018,http://www.harumenergy.com/en/investor-relations/37/annual-report#articlee
det_2459,PT Harum Energy Tbk. (2018) Annual Report 2017,http://www.harumenergy.com/en/investor-relations/37/annual-report#articlee
det_2460,PT Harum Energy Tbk. (2017) Annual Report 2016,http://www.harumenergy.com/en/investor-relations/37/annual-report#articlee
det_2461,PT Harum Energy Tbk. (2016) Annual Report 2015,http://www.harumenergy.com/en/investor-relations/37/annual-report#articlee
det_2462,PT Harum Energy Tbk. (2015) Annual Report 2014,http://www.harumenergy.com/en/investor-relations/37/annual-report#articlee
det_2463,PT Harum Energy Tbk. (2014) Annual Report 2013,http://www.harumenergy.com/en/investor-relations/37/annual-report#articlee
